userId,movieId,rating
392,3828,3.5
392,3954,2.0
392,4081,4.0
392,4175,3.0
392,4261,3.0
392,4476,3.0
392,4532,2.5
392,4547,2.0
392,4616,4.0
446,141,4.0
446,152,4.5
446,156,4.0
446,210,4.5
446,310,5.0
446,334,3.0
446,373,3.5
446,538,4.0
446,780,4.5
446,934,3.0
446,1162,3.0
446,1507,4.0
446,1663,3.5
446,1727,4.5
446,1759,3.5
446,1988,4.0
446,2017,3.0
446,2173,5.0
446,2199,4.0
446,2359,4.0
446,2478,3.0
446,2529,4.0
446,2592,4.0
446,2648,3.5
446,2740,4.0
446,2752,2.0
446,2839,3.5
446,2899,4.5
446,3077,4.5
446,3102,2.5
446,3163,5.0
446,3179,3.0
446,3181,4.0
446,3308,3.0
446,3351,2.0
446,3355,3.0
446,3359,5.0
446,3407,3.5
446,3451,4.0
446,3520,3.0
446,3605,4.5
446,3653,4.0
446,3676,3.0
446,3685,4.0
446,3743,3.5
446,3746,2.5
446,3769,3.5
446,3785,3.5
446,3788,4.5
446,3821,3.0
446,3958,4.5
446,3983,1.0
446,3988,2.5
446,3993,3.0
446,3999,3.5
446,4162,3.5
446,4211,2.5
446,4257,3.5
446,4299,5.0
446,4362,4.5
446,4442,4.5
446,4462,2.5
446,4472,4.5
478,55,4.5
478,193,4.0
478,233,4.5
478,261,4.0
478,305,3.5
478,345,4.5
478,384,4.5
478,410,4.0
478,513,4.0
478,636,4.5
478,1126,4.0
478,1379,4.5
478,1394,4.5
478,1478,4.5
478,1581,4.0
478,1716,4.5
478,2240,5.0
478,2265,4.5
478,2530,4.0
478,2590,4.0
478,2653,4.5
478,2747,4.0
478,2761,5.0
478,2840,4.5
478,2888,5.0
478,2911,4.0
478,2940,2.5
478,2941,4.0
478,2961,4.0
478,2979,4.5
478,2991,4.5
478,3032,4.0
478,3052,4.5
478,3106,3.5
478,3117,4.5
478,3145,5.0
478,3210,4.0
478,3264,4.5
478,3273,4.0
478,3312,4.0
478,3337,4.0
478,3376,5.0
478,3416,4.5
478,3440,4.5
478,3469,4.5
478,3567,3.0
478,3595,4.5
478,3609,5.0
478,3674,4.0
478,3716,4.0
478,3753,4.0
478,3820,4.5
478,3865,4.0
478,3866,4.0
478,3896,4.0
478,3899,3.5
478,3906,4.5
478,3959,4.0
478,4081,4.5
478,4115,3.5
478,4224,4.5
478,4470,3.5
478,4532,4.0
511,141,2.0
511,163,2.5
511,205,2.5
511,374,5.0
511,384,3.0
511,556,3.0
511,678,3.5
511,907,2.5
511,1205,2.0
511,1451,4.0
511,1464,3.5
511,1581,3.0
511,1721,5.0
511,1870,3.5
511,1873,4.0
511,1966,3.5
511,2084,4.5
511,2181,4.5
511,2240,4.0
511,2299,3.0
511,2370,2.5
511,2384,4.5
511,2391,4.5
511,2422,3.0
511,2441,3.5
511,2482,4.0
511,2536,0.5
511,2569,4.0
511,2669,4.0
511,2673,3.5
511,2683,2.5
511,2687,4.0
511,2759,3.5
511,3025,3.5
511,3187,3.5
511,3417,4.0
511,3512,3.5
511,3519,3.5
553,31,3.5
553,127,5.0
553,339,4.5
553,683,4.0
553,780,4.0
553,1366,4.0
553,1433,4.0
553,1994,4.0
553,2120,3.5
553,2205,4.0
553,2330,4.5
553,2396,3.5
553,2478,3.0
553,2507,4.0
553,2694,4.0
553,2738,4.5
553,2961,3.0
553,3002,4.0
553,3091,4.0
553,3382,4.5
553,3389,4.0
553,3407,4.0
553,3415,5.0
553,3422,4.0
553,3526,5.0
553,3689,4.0
553,3694,4.5
553,3719,4.0
553,3798,3.0
553,3849,4.5
553,3925,4.0
553,3949,4.0
553,3965,4.5
553,3967,4.0
553,4032,5.0
553,4044,4.0
553,4073,4.0
553,4087,4.5
553,4153,5.0
553,4191,4.5
553,4214,4.0
553,4235,4.5
553,4330,4.0
553,4399,3.0
553,4406,5.0
661,37,3.0
661,58,3.5
661,69,3.5
661,228,3.5
661,285,3.0
661,306,3.5
661,341,4.0
661,390,3.0
661,624,3.5
661,681,3.5
661,796,4.0
661,988,3.5
661,1195,3.5
661,1407,3.5
661,1501,4.0
661,1548,4.0
661,1566,3.5
661,1642,4.5
661,1726,3.5
661,1881,4.5
661,1975,4.0
661,2010,4.5
661,2304,3.5
661,2341,4.0
661,2365,4.0
661,2487,2.0
661,3015,3.0
661,3135,4.0
661,3148,4.0
661,3218,5.0
661,3269,3.0
661,3309,3.5
661,3330,3.5
661,3339,3.5
661,3524,4.0
661,3525,3.5
661,3539,4.0
661,3588,4.0
661,3605,4.0
661,3748,4.0
661,3766,3.5
661,3785,4.0
661,3878,3.5
661,3925,3.5
661,3959,3.5
661,4028,3.5
661,4041,5.0
661,4144,4.5
661,4330,5.0
741,11,3.5
741,13,4.0
741,131,3.5
741,234,4.0
741,310,4.5
741,444,3.5
741,730,3.5
741,895,3.5
741,897,3.5
741,906,3.5
741,1200,5.0
741,1252,3.5
741,1681,4.0
741,1889,4.5
741,1938,4.5
741,2010,4.0
741,2022,3.5
741,2144,5.0
741,2353,4.5
741,2590,4.0
741,2709,3.5
741,2832,4.0
741,2839,3.0
741,2889,3.5
741,2930,4.0
741,2991,3.5
741,3057,3.5
741,3116,3.5
741,3128,3.5
741,3145,5.0
741,3166,3.5
741,3331,4.5
741,3408,4.5
741,3416,4.0
741,3490,4.0
741,3563,3.5
741,3685,3.5
741,3719,4.0
741,3781,1.5
741,3949,3.5
741,4007,3.5
741,4014,3.5
741,4124,3.5
741,4210,4.0
771,1,4.0
771,92,3.5
771,209,4.0
771,337,3.0
771,1162,3.5
771,1174,4.0
771,1344,3.0
771,1654,3.5
771,1969,3.0
771,2029,4.5
771,2242,3.0
771,2340,4.0
771,2345,3.5
771,2426,3.0
771,2567,3.0
771,2832,3.5
771,2851,4.5
771,2890,4.5
771,2930,3.5
771,3133,3.0
771,3154,2.5
771,3170,4.0
771,3359,4.0
771,3432,3.5
771,3600,4.0
771,3617,3.5
771,3788,4.0
771,3824,3.0
771,3846,3.0
771,3890,2.5
771,3906,2.5
771,3972,3.5
771,3985,2.5
771,4111,3.5
771,4160,3.5
771,4197,4.0
771,4505,3.0
771,4539,3.5
771,4625,3.0
771,4626,3.0
786,173,4.5
786,374,5.0
786,1451,4.0
786,1607,4.0
786,1879,2.5
786,2022,4.5
786,2235,4.0
786,2318,3.5
786,2376,5.0
786,2785,3.5
786,2861,5.0
786,2883,3.5
786,2887,4.0
786,3170,4.5
786,3237,4.0
786,3320,4.0
786,3359,5.0
786,3432,4.0
786,3437,4.5
786,3460,3.5
786,3503,5.0
786,3583,3.5
786,3585,5.0
786,3588,4.5
786,3590,4.5
786,3602,4.0
786,3694,5.0
786,3733,5.0
786,3748,4.5
786,3785,3.5
786,3907,3.0
786,3920,4.5
786,3980,4.0
786,4105,3.5
786,4135,3.0
786,4270,4.0
786,4337,4.0
786,4520,3.0
786,4626,4.0
861,6,4.5
861,24,4.5
861,39,3.5
861,227,4.5
861,409,5.0
861,610,4.0
861,641,4.0
861,871,4.0
861,963,4.0
861,1394,4.0
861,2322,4.0
861,2442,3.5
861,2588,3.5
861,2934,4.0
861,3134,3.0
861,3380,4.0
861,4034,4.0
861,4327,3.0
861,4362,3.0
861,4369,4.0
861,4406,4.0
861,4451,4.5
861,4534,3.5
943,39,4.0
943,43,4.0
943,111,3.5
943,170,4.0
943,191,3.0
943,309,4.5
943,344,4.0
943,385,4.0
943,421,4.0
943,497,4.0
943,657,5.0
943,776,4.0
943,952,3.5
943,1221,4.5
943,1226,4.0
943,1242,3.5
943,1277,3.5
943,1354,3.5
943,1940,4.5
943,2015,4.0
943,2113,4.0
943,2186,4.5
943,2412,4.0
943,2612,4.0
943,2747,4.0
943,2833,3.5
943,3264,3.5
943,3309,4.0
943,3367,3.5
943,3603,4.0
943,3693,4.0
943,3726,4.0
943,3729,3.5
943,3846,4.5
943,3967,4.0
943,4156,4.5
943,4638,4.0
954,1496,4.5
954,2241,5.0
954,2469,4.0
954,2515,4.5
954,2548,4.0
954,2731,4.0
954,2769,3.0
954,2784,4.5
954,2973,4.5
954,3013,4.0
954,3091,4.5
954,3171,4.5
954,3275,3.5
954,3330,4.5
954,3365,4.5
954,3417,4.5
954,3455,4.5
954,3560,4.0
954,3578,5.0
954,3607,4.5
954,3613,3.5
954,3682,3.5
954,3730,4.0
954,3781,3.0
954,3797,4.0
954,3898,3.5
954,4104,5.0
954,4197,5.0
954,4205,4.5
954,4233,3.5
954,4265,4.5
954,4292,5.0
954,4333,5.0
954,4424,3.0
954,4429,3.0
954,4465,4.0
954,4470,5.0
954,4504,5.0
954,4505,4.5
954,4528,4.5
954,4562,5.0
954,4570,4.0
954,4604,4.5
958,39,4.5
958,209,4.5
958,232,3.5
958,285,4.0
958,345,5.0
958,379,4.0
958,403,4.5
958,438,3.0
958,448,4.0
958,449,4.0
958,521,4.0
958,666,4.0
958,682,4.0
958,729,2.5
958,861,3.0
958,888,4.0
958,1067,1.5
958,1162,4.5
958,1263,4.0
958,1300,3.5
958,1332,4.5
958,1394,5.0
958,1421,3.5
958,1422,4.5
958,1588,4.0
958,1609,3.0
958,1610,3.0
958,1662,3.0
958,1675,4.0
958,1728,4.0
958,2001,3.5
958,2004,4.5
958,2306,4.0
958,2353,3.5
958,2434,4.5
958,2508,3.0
958,2610,4.0
958,2634,3.5
958,2643,3.5
958,2644,2.5
958,2682,3.0
958,2686,4.0
958,2800,3.0
958,2941,4.0
958,2948,3.0
958,2986,4.0
958,3011,4.0
958,3081,5.0
958,3091,4.0
958,3117,3.5
958,3213,5.0
958,3230,4.5
958,3300,3.0
958,3331,4.5
958,3354,3.5
958,3387,5.0
958,3441,4.5
958,3544,4.5
958,3572,4.5
958,3591,3.0
958,3657,3.5
958,3742,4.0
958,3788,5.0
958,3906,2.5
958,3993,3.5
958,4034,4.5
958,4053,4.5
958,4127,4.5
958,4138,3.0
958,4647,3.0
1019,131,3.5
1019,334,4.0
1019,453,4.5
1019,1018,3.5
1019,1339,3.0
1019,1721,4.5
1019,2071,4.5
1019,2149,5.0
1019,2241,3.0
1019,2449,3.5
1019,2588,2.5
1019,2639,2.5
1019,2719,4.0
1019,2784,4.0
1019,2799,4.5
1019,2871,3.5
1019,2873,4.5
1019,2971,4.0
1019,3105,4.0
1019,3117,4.5
1019,3163,4.5
1019,3209,3.5
1019,3285,3.0
1019,3325,4.5
1019,3329,4.5
1019,3376,3.5
1019,3380,3.5
1019,3588,4.0
1019,3697,4.0
1019,3709,3.0
1019,3719,4.0
1019,3720,5.0
1019,3840,3.0
1019,3882,3.0
1019,3945,4.5
1019,3963,4.0
1019,4032,3.5
1019,4097,3.0
1019,4197,3.5
1019,4229,3.5
1019,4231,4.0
1019,4240,4.0
1019,4255,3.5
1019,4261,4.0
1019,4268,3.0
1019,4278,3.5
1019,4369,3.5
1019,4381,4.0
1019,4435,4.0
1019,4442,3.5
1019,4486,3.0
1019,4520,3.5
1019,4542,4.0
1019,4544,3.5
1019,4573,3.0
1019,4643,3.0
1019,4664,4.5
1103,192,4.0
1103,193,4.5
1103,1212,3.0
1103,2630,4.0
1103,2716,4.5
1103,3100,3.5
1103,3129,5.0
1103,3131,4.5
1103,3163,4.5
1103,3201,4.5
1103,3384,3.5
1103,3416,4.0
1103,3478,3.5
1103,3695,3.5
1103,3719,4.0
1103,3766,4.0
1103,3878,4.0
1103,3907,3.5
1103,3919,4.0
1103,3945,4.5
1103,3957,3.5
1103,3999,4.5
1103,4040,3.0
1103,4044,4.5
1103,4057,3.5
1103,4160,3.5
1103,4209,3.5
1103,4292,4.0
1103,4310,3.5
1103,4346,4.0
1103,4367,3.5
1103,4371,3.5
1103,4425,3.0
1103,4508,3.0
1103,4521,3.5
1103,4578,4.0
1103,4601,3.0
1103,4626,3.5
1103,4638,4.0
1145,57,4.0
1145,63,4.0
1145,356,3.5
1145,569,4.0
1145,845,4.0
1145,1081,4.5
1145,1328,4.0
1145,1434,4.0
1145,1495,3.5
1145,1939,5.0
1145,1996,3.0
1145,1999,5.0
1145,2059,4.0
1145,2080,4.0
1145,2085,3.5
1145,2199,4.0
1145,2235,4.0
1145,2395,3.0
1145,2411,4.0
1145,2418,4.0
1145,2429,3.5
1145,2436,4.0
1145,2459,4.0
1145,2490,4.0
1145,2492,5.0
1145,2653,3.0
1145,2660,3.5
1145,2697,3.5
1145,2709,3.5
1145,2735,3.5
1145,2758,3.0
1145,2870,3.5
1145,2871,4.0
1145,2971,4.0
1145,3029,4.0
1145,3076,3.5
1145,3095,4.0
1145,3117,3.5
1145,3133,3.5
1145,3231,4.5
1145,3237,4.0
1145,3263,3.5
1145,3292,4.5
1145,3383,4.0
1145,3428,3.0
1145,3446,3.5
1145,3464,4.5
1145,3493,4.5
1145,3510,4.0
1145,3524,4.0
1145,3531,3.5
1145,3587,4.0
1145,3596,4.0
1145,3651,4.0
1145,3652,3.5
1145,3685,4.5
1145,3714,4.0
1145,3747,4.0
1145,3783,4.5
1145,3786,4.0
1145,3860,3.5
1145,3925,4.5
1145,3941,3.5
1145,3942,4.5
1145,4003,3.0
1145,4117,4.0
1145,4203,4.5
1145,4238,5.0
1145,4381,4.0
1145,4414,4.0
1145,4558,3.0
1145,4564,4.0
1145,4597,3.5
1145,4618,3.5
1145,4642,4.5
1145,4677,5.0
1176,404,4.0
1176,406,3.5
1176,505,4.5
1176,644,4.0
1176,728,3.5
1176,748,5.0
1176,1422,3.5
1176,1715,4.0
1176,1728,3.5
1176,1810,4.5
1176,1835,2.5
1176,2050,4.0
1176,2130,4.0
1176,2136,3.5
1176,2167,4.0
1176,2370,4.5
1176,2384,4.5
1176,2403,4.0
1176,2567,4.5
1176,2786,3.0
1176,2822,4.5
1176,2865,3.0
1176,2941,3.5
1176,3133,4.0
1176,3155,3.5
1176,3432,4.0
1176,3524,4.5
1176,3553,3.5
1176,3588,4.0
1176,3719,5.0
1176,3766,3.5
1176,3769,3.5
1176,3855,3.0
1176,3875,3.5
1176,3965,3.5
1176,4036,4.5
1176,4135,3.5
1176,4140,4.0
1176,4191,4.0
1176,4197,4.0
1176,4230,4.0
1176,4291,3.0
1176,4418,4.5
1176,4471,3.5
1176,4504,3.0
1176,4523,3.5
1176,4561,4.0
1191,37,3.5
1191,44,3.0
1191,191,1.0
1191,503,1.5
1191,572,2.5
1191,691,2.5
1191,746,3.5
1191,998,3.0
1191,1001,3.5
1191,1200,3.0
1191,1467,4.0
1191,1688,2.5
1191,2027,3.0
1191,2094,4.5
1191,2106,5.0
1191,2112,3.0
1191,2123,4.5
1191,2137,2.5
1191,2186,1.5
1191,2287,3.5
1191,2320,2.0
1191,2363,3.5
1191,2365,4.0
1191,2396,3.5
1191,2487,1.5
1191,2488,2.5
1191,2507,3.5
1191,2519,4.5
1191,2536,4.5
1191,2649,4.5
1191,2653,4.5
1191,2683,4.0
1191,2716,4.0
1191,2752,2.5
1191,2760,3.0
1191,2768,4.5
1191,2774,1.5
1191,2826,5.0
1191,3019,4.5
1191,3052,4.0
1191,3091,3.5
1191,3107,2.5
1191,3222,4.0
1191,3279,5.0
1191,3427,1.5
1191,3458,2.5
1191,3489,5.0
1191,3605,5.0
1191,3719,3.0
1191,3730,1.0
1287,1688,5.0
1287,1856,5.0
1287,2272,5.0
1287,2365,5.0
1287,2588,5.0
1287,2612,5.0
1287,2750,5.0
1287,2785,4.5
1287,2871,5.0
1287,3152,4.0
1287,3237,4.0
1287,3309,4.5
1287,3354,5.0
1287,3404,4.0
1287,3503,5.0
1287,3524,4.5
1287,3526,5.0
1287,3567,5.0
1287,3580,4.0
1287,3596,5.0
1287,3820,5.0
1287,3892,4.5
1287,3919,4.5
1287,3922,5.0
1287,4024,4.5
1287,4044,5.0
1287,4088,5.0
1287,4115,5.0
1287,4154,4.5
1287,4235,4.5
1287,4259,5.0
1287,4261,5.0
1287,4264,5.0
1287,4290,5.0
1287,4338,4.5
1287,4371,4.0
1287,4396,4.5
1287,4477,4.0
1287,4485,4.5
1287,4489,4.5
1287,4540,4.0
1287,4543,4.5
1287,4663,4.5
1287,4694,4.5
1344,54,4.0
1344,191,4.5
1344,419,4.0
1344,467,3.0
1344,1422,3.5
1344,1688,3.5
1344,2120,3.0
1344,2144,3.5
1344,2166,3.5
1344,2167,3.5
1344,2232,3.5
1344,2234,3.5
1344,2242,3.5
1344,2365,2.5
1344,2544,3.5
1344,2582,3.0
1344,2617,2.5
1344,2630,3.0
1344,2685,2.5
1344,2720,4.0
1344,2870,2.5
1344,2952,3.0
1344,3017,3.5
1344,3048,2.5
1344,3174,3.5
1344,3208,3.0
1344,3273,3.0
1344,3334,3.5
1344,3365,3.0
1344,3371,3.5
1344,3452,4.0
1344,3504,3.0
1344,3585,3.5
1344,3700,4.0
1344,3726,3.0
1344,3789,3.0
1344,3790,3.5
1344,3844,3.5
1344,3889,4.0
1344,3949,3.5
1344,3970,3.5
1344,4042,3.5
1344,4081,4.0
1344,4136,2.5
1344,4229,4.0
1344,4241,4.0
1344,4281,3.0
1344,4290,3.0
1344,4293,4.5
1344,4313,2.5
1344,4354,4.0
1344,4374,3.0
1344,4401,4.5
1344,4436,4.0
1344,4466,2.5
1344,4469,3.5
1344,4475,3.5
1344,4532,3.5
1344,4561,3.0
1344,4616,4.0
1344,4621,2.0
1344,4646,3.5
1344,4659,2.5
1344,4676,3.5
1456,11,4.5
1456,13,4.0
1456,82,3.5
1456,101,4.0
1456,122,4.0
1456,126,4.0
1456,210,4.0
1456,602,4.0
1456,1031,3.5
1456,1265,4.5
1456,1378,4.5
1456,1530,4.5
1456,1608,4.0
1456,1654,4.0
1456,1683,4.0
1456,1726,4.5
1456,1841,4.0
1456,1896,4.0
1456,1980,3.5
1456,2061,4.0
1456,2087,3.0
1456,2110,5.0
1456,2289,4.5
1456,2323,4.5
1456,2423,3.0
1456,2531,4.0
1456,2632,4.0
1456,2931,5.0
1456,2944,3.5
1456,3131,4.0
1456,3144,4.5
1456,3331,2.5
1456,3381,4.0
1456,3392,4.5
1456,3445,3.5
1456,3448,3.5
1456,3531,4.5
1456,3603,4.0
1456,3660,4.0
1456,3701,4.5
1456,3710,4.5
1456,3719,3.5
1456,3754,4.0
1456,3763,5.0
1456,3796,5.0
1456,3807,4.5
1456,3854,3.0
1456,3892,4.5
1456,3921,4.0
1456,3927,4.5
1456,3931,5.0
1456,3946,3.0
1456,3973,3.5
1456,4004,4.5
1456,4075,4.0
1456,4130,5.0
1456,4159,4.5
1456,4175,4.0
1456,4259,4.5
1456,4301,4.5
1456,4346,4.0
1456,4399,3.5
1456,4508,4.5
1456,4547,4.0
1456,4585,4.0
1456,4650,4.0
1456,4679,3.5
1497,98,4.5
1497,125,1.0
1497,169,3.0
1497,309,3.5
1497,371,4.0
1497,1746,3.5
1497,1757,3.5
1497,1906,3.5
1497,1957,4.0
1497,2012,4.5
1497,2023,4.0
1497,2073,3.5
1497,2088,4.5
1497,2130,2.5
1497,2225,3.5
1497,2248,3.5
1497,2265,3.5
1497,2403,4.5
1497,2475,3.5
1497,2567,3.5
1497,2691,3.0
1497,2851,4.5
1497,2901,0.5
1497,2946,5.0
1497,2979,3.5
1497,3045,3.5
1497,3137,4.5
1497,3169,4.0
1497,3172,4.0
1497,3223,3.5
1497,3267,2.5
1497,3305,4.0
1497,3314,3.5
1497,3380,5.0
1497,3411,4.0
1497,3412,0.5
1497,3527,5.0
1497,3570,3.0
1497,3588,3.5
1497,3632,3.5
1497,3675,2.5
1497,3686,3.5
1497,3760,3.5
1497,3878,4.0
1497,3892,4.0
1497,4057,4.0
1497,4070,3.5
1497,4102,3.5
1497,4142,0.5
1497,4154,4.0
1497,4183,3.0
1497,4226,2.5
1497,4238,5.0
1497,4301,4.0
1497,4402,4.0
1497,4421,4.5
1497,4509,4.0
1497,4547,4.0
1497,4577,3.5
1497,4578,3.5
1497,4638,3.5
1497,4644,5.0
1497,4660,3.5
1497,4685,0.5
1497,4686,3.5
1497,4689,3.5
1504,21,4.5
1504,51,3.5
1504,68,4.0
1504,99,4.5
1504,374,4.5
1504,1200,5.0
1504,1265,3.5
1504,1433,4.5
1504,1507,4.0
1504,1548,4.0
1504,1842,4.0
1504,1857,4.5
1504,2094,4.0
1504,2241,4.5
1504,2391,4.0
1504,2603,5.0
1504,2653,4.0
1504,2695,4.0
1504,3079,4.0
1504,3091,4.5
1504,3216,4.0
1504,3279,5.0
1504,3305,4.0
1504,3355,4.0
1504,3432,4.0
1504,3570,4.0
1504,3730,3.0
1504,3851,4.0
1504,3910,5.0
1504,3954,4.0
1504,4008,3.5
1504,4023,4.0
1504,4160,4.0
1504,4176,4.0
1504,4316,4.5
1504,4347,4.0
1504,4385,3.5
1504,4548,4.5
1504,4554,4.0
1504,4626,4.0
1522,10,4.0
1522,25,4.0
1522,174,3.5
1522,309,4.0
1522,682,4.0
1522,1422,4.5
1522,1646,3.5
1522,2029,3.5
1522,2064,3.5
1522,2071,4.0
1522,2109,3.5
1522,2132,3.5
1522,2224,3.5
1522,2341,4.0
1522,2588,4.0
1522,2668,4.0
1522,2739,4.5
1522,2871,4.5
1522,2875,3.5
1522,2881,4.0
1522,2908,3.5
1522,2949,3.5
1522,2953,3.5
1522,2961,3.5
1522,2989,3.5
1522,3107,3.5
1522,3166,4.0
1522,3168,4.5
1522,3305,3.5
1522,3410,4.0
1522,3412,3.5
1522,3436,3.5
1522,3531,4.0
1522,3567,4.0
1522,3591,3.0
1522,3603,3.5
1522,3686,4.0
1522,3754,4.0
1522,3785,3.5
1522,3815,3.0
1522,3820,4.0
1522,3824,4.0
1522,3846,3.5
1522,3859,3.5
1522,3954,4.0
1522,4041,3.5
1522,4176,3.5
1522,4286,3.5
1522,4306,3.0
1522,4435,3.5
1522,4470,3.5
1522,4481,3.5
1522,4554,3.5
1522,4564,3.5
1522,4567,4.0
1522,4606,4.0
1522,4663,3.5
1530,25,3.0
1530,45,2.5
1530,63,4.0
1530,64,3.5
1530,111,2.5
1530,205,3.5
1530,210,3.5
1530,220,3.0
1530,251,2.5
1530,261,3.5
1530,335,4.0
1530,373,3.5
1530,392,3.5
1530,408,3.5
1530,419,4.0
1530,420,4.5
1530,683,4.5
1530,713,2.0
1530,723,3.0
1530,796,4.0
1530,809,3.5
1530,873,3.0
1530,1001,3.0
1530,1164,3.5
1530,1465,3.5
1530,1469,3.5
1530,1507,3.5
1530,1655,3.0
1530,1681,2.5
1530,1702,3.5
1530,1730,3.0
1530,1838,3.5
1530,1939,2.5
1530,1963,3.0
1530,1968,4.5
1530,2011,4.0
1530,2025,3.0
1530,2043,3.0
1530,2049,2.5
1530,2092,3.0
1530,2105,1.5
1530,2111,3.5
1530,2119,4.0
1530,2161,3.0
1530,2165,3.5
1530,2186,4.0
1530,2193,2.0
1530,2242,3.5
1530,2339,3.5
1530,2473,3.0
1530,2551,3.5
1530,2574,3.5
1530,2607,3.5
1530,2612,3.5
1530,2653,3.0
1530,2724,3.5
1530,2750,4.0
1530,2752,4.0
1530,2759,4.0
1530,2760,4.5
1530,2811,3.0
1530,2845,5.0
1530,2864,3.0
1530,2889,4.5
1530,2928,3.5
1530,2931,3.0
